ensembl_id	gene_name	gene_type	KO1	KO2	KO3	WT1	WT2	WT3
ENSMUSG00000000149.10	Gna12	protein_coding	8.99847079882256	6.74071527592019	9.20179964919499	8.89858359335734	9.49862768802153	9.36528949805594
ENSMUSG00000000154.16	Slc22a18	protein_coding	8.13655975415517	6.90914059168144	7.42813897387474	0.927500170444784	5.5847261287654	6.84967262715717
ENSMUSG00000000167.14	Pih1d2	protein_coding	0.879367320561294	0	0	6.86360546341468	6.42240337235373	1.87142085216977
ENSMUSG00000000168.9	Dlat	protein_coding	9.29112109197626	10.2138038131414	8.66276778807598	10.49601885026	10.1417657309206	10.5212218747471
ENSMUSG00000000171.5	Sdhd	protein_coding	12.3126292612536	12.3432528445331	12.0292205746054	13.015773123486	12.4042793441693	12.4945738163244
ENSMUSG00000000184.12	Ccnd2	protein_coding	12.4988853436561	12.5822653061049	12.6148339770149	12.1438038047972	12.5936074245392	12.6316516890361
ENSMUSG00000000194.13	Gpr107	protein_coding	8.02937670729031	8.24918671981134	9.29213145434123	6.32865731777233	6.87157532426273	7.84340460226926
ENSMUSG00000000197.7	Nalcn	protein_coding	0	1.21679832847263	0.964392848999641	0	0	0
ENSMUSG00000000202.9	Btbd17	protein_coding	0	1.86734559122872	0	0	0	0
ENSMUSG00000000223.13	Drp2	protein_coding	0	0	2.93709863231908	0	0	0
ENSMUSG00000000244.17	Tspan32	protein_coding	12.8062512353014	12.6008380257229	13.0492645153845	12.7366897808354	12.8718638639454	12.7842766831619
ENSMUSG00000000248.16	Clec2g	protein_coding	0.879367320561294	0	0	0	0.942168732963459	1.87142085216977
ENSMUSG00000000253.13	Gmpr	protein_coding	9.72384147981068	10.084282742389	10.6927986800053	10.0740894293998	9.61508201074108	10.0207967181938
ENSMUSG00000000266.11	Mid2	protein_coding	5.04017349852864	8.69872871989972	1.94625419978157	0	0	4.69023030420236
ENSMUSG00000000275.16	Trim25	protein_coding	8.19145524017186	7.19646306123169	9.43973854006239	6.32865731777233	6.98085204687181	8.33418493032007
ENSMUSG00000000276.11	Dgke	protein_coding	8.16215592628733	7.03101711075648	9.94337108909204	0.927500170444784	7.93223490184927	0
ENSMUSG00000000278.10	Scpep1	protein_coding	8.75388056793415	7.55249052909427	9.20179964919499	8.15086899450078	8.33759984006288	7.61462166671775
ENSMUSG00000000282.12	Mnt	protein_coding	6.69247385514825	7.37970681628726	7.82906077251046	4.94323014408409	6.789837710579	5.91606373200332
ENSMUSG00000000290.13	Itgb2	protein_coding	8.82771404452388	8.24918671981134	8.8045588655457	8.18256703769448	9.40172598683632	9.76858453372212
ENSMUSG00000000295.13	Hddc2	protein_coding	9.9946872515572	9.31138793067399	10.3604799984331	10.2349849733985	9.80982639377182	9.79617235681261
ENSMUSG00000000296.8	Tpd52l1	protein_coding	0	6.07071484485593	0	0	0	0
ENSMUSG00000000301.16	Pemt	protein_coding	7.79315776367842	8.58889431271733	8.81373729452175	8.23101244787018	6.88288307337448	7.21069398681381
ENSMUSG00000000303.12	Cdh1	protein_coding	0	0	2.2645270370427	0	0	0
ENSMUSG00000000305.12	Cdh4	protein_coding	0	0	1.53728829139147	0	0	0
ENSMUSG00000000308.14	Ckmt1	protein_coding	0.879367320561294	0	2.74576505526938	0	0	0
ENSMUSG00000000317.11	Bcl6b	protein_coding	0	0	0	0	6.40682088513524	0
ENSMUSG00000000318.16	Clec10a	protein_coding	0	0	0	0	0	5.07867130642046
ENSMUSG00000000320.10	Alox12	protein_coding	0	1.21679832847263	7.71612171885041	7.90703506424999	5.37650693935044	2.84883108412516
ENSMUSG00000000325.15	Arvcf	protein_coding	4.75630921334046	5.98281688853365	5.73655941297506	6.88578266948599	8.26166993097781	5.35346139078171
ENSMUSG00000000326.12	Comt	protein_coding	10.7165241246531	11.0587550156092	10.1041216523702	11.1652416151333	11.2027707580659	10.5916887501057
ENSMUSG00000000339.14	Rtca	protein_coding	9.71953788362398	10.2266171028076	9.64736112950312	9.85131643389574	9.92369799558932	9.86223182088479
ENSMUSG00000000340.10	Dbt	protein_coding	8.63399886495517	8.12465738453351	8.17130260728737	8.21358357698351	8.41752910304554	8.72108846495312
ENSMUSG00000000346.8	Dazap2	protein_coding	13.443730009977	13.6709592193377	13.1680872873139	13.4876869820728	13.4445324690397	13.2755630500202
ENSMUSG00000000355.13	Mcts1	protein_coding	10.155190527996	10.9314932524218	10.4815630844083	9.75971909098428	10.1674229170019	10.1148959675782
ENSMUSG00000000359.3	Rem1	protein_coding	0	0	0	0	3.21610248088533	0
ENSMUSG00000000365.8	Rnf17	protein_coding	5.11198010675895	0	8.03144127689711	7.09060600911487	3.88959196697945	3.3020399699418
ENSMUSG00000000374.8	Trappc10	protein_coding	6.8050735168333	4.97539978316456	5.90633781848006	5.80788621956456	7.54074259364577	6.83854309386725
ENSMUSG00000000378.15	Ccm2	protein_coding	10.3935502804332	11.3930341178988	9.66098680566413	10.5032093815917	10.5357392625551	10.6057065897851
ENSMUSG00000000384.15	Tbrg4	protein_coding	7.6913545009022	6.92495022047224	8.39161843402862	8.08050454432897	7.39039265879767	7.54785795870505
ENSMUSG00000000386.14	Mx1	protein_coding	0.879367320561294	8.83884033582647	9.28114448266016	0	0.942168732963459	0
ENSMUSG00000000392.17	Fap	protein_coding	0	1.21679832847263	0	6.48210277054307	6.8601782451313	0
ENSMUSG00000000399.10	Ndufa9	protein_coding	12.056681907479	11.7354530639171	11.6827934899768	12.4952694185083	11.8509795020374	11.6421169714126
ENSMUSG00000000409.14	Lck	protein_coding	7.15873145623906	4.78062850943486	0.964392848999641	7.1189675980399	7.63737914844693	7.91931683108189
ENSMUSG00000000420.15	Galnt1	protein_coding	11.1683069586331	11.2252170979537	11.4844151965826	11.8274083353731	11.9503931721982	11.1917277296315
ENSMUSG00000000439.9	Mkrn2	protein_coding	10.5439144243882	10.3192525318174	11.6451545592214	10.897679407766	11.2145658753081	10.9877244890105
ENSMUSG00000000440.12	Pparg	protein_coding	0	0	0	0	4.41082393168411	5.89473062332296
ENSMUSG00000000441.17	Raf1	protein_coding	10.8511328851193	10.4736828429747	11.2185089989459	10.2186967646219	11.3398596861789	11.0225629449682
ENSMUSG00000000486.13	Sept1	protein_coding	10.3799798871877	10.3057307601253	9.83785454189287	9.65546971692157	9.83624245001368	9.48788852054964
ENSMUSG00000000489.6	Pdgfb	protein_coding	7.86245683686721	8.24918671981134	8.37517968759127	5.06484792035152	6.22329038005192	7.11246998983409
ENSMUSG00000000531.4	Grasp	protein_coding	7.72036124279548	7.6508348805854	3.74051188306633	7.2529701919685	7.17732636732364	7.46343624583412
ENSMUSG00000000532.10	Acvr1b	protein_coding	0	7.29707938811251	0.964392848999641	4.81040838009375	6.51252106715091	6.97693174760444
ENSMUSG00000000538.18	Tom1l2	protein_coding	6.17718657512046	8.18498648498209	6.21423455254028	0	9.48385124631823	5.18794060952312
ENSMUSG00000000552.9	Zfp385a	protein_coding	9.2075429313751	9.35580436527009	10.2953553200498	9.34523621946953	9.0891446104612	9.04051260812129
ENSMUSG00000000555.7	Itga5	protein_coding	9.64131116030921	10.1310345405026	6.64283420552072	8.48818183068788	9.38988575564265	8.03596040655735
ENSMUSG00000000561.14	Wdr77	protein_coding	10.7908777048035	11.0596504014948	8.91955171105725	10.6416003547602	10.7508104606248	10.6509427256792
ENSMUSG00000000563.17	Atp5f1	protein_coding	12.2315836774587	12.4644952363447	12.4998863330299	12.7927811292004	11.9950408666019	12.4334731191145
ENSMUSG00000000568.15	Hnrnpd	protein_coding	11.5450534481066	11.4315876231206	12.2832497995289	11.7494278777103	10.9480686876256	11.4854891722093
ENSMUSG00000000579.14	Dynlt1c	protein_coding	1.42176824890245	3.53535952614166	0	0.927500170444784	4.05866677271965	3.54048736857995
ENSMUSG00000000581.8	C1d	protein_coding	12.0598060446313	12.0615489675852	12.5252507767459	12.3485433408945	12.0370835402769	12.0652204197416
ENSMUSG00000000594.7	Gm2a	protein_coding	8.32587010031307	9.86211179281568	9.44368544782541	8.22667492983308	9.28084807674707	9.56080878212516
ENSMUSG00000000600.15	Krit1	protein_coding	11.3280683701546	10.8005053839225	10.2248595789692	10.6817646343493	10.7577369421203	10.5133698758304
ENSMUSG00000000605.9	Clcn4	protein_coding	9.68021666846657	9.5441583611628	10.0533642624078	9.35122575639079	9.65520193032008	9.58764639111373
ENSMUSG00000000606.15	Vmn2r88	protein_coding	1.42176824890245	0	0	0	0	0
ENSMUSG00000000627.15	Sema4f	protein_coding	0	0	0	0	0.942168732963459	4.00605167257303
ENSMUSG00000000628.10	Hk2	protein_coding	4.96460482777095	3.96045018552861	5.76207135934555	6.95033937738399	5.94984661615374	5.93708597946234
ENSMUSG00000000631.20	Myo18a	protein_coding	6.59560506819724	8.72605717868939	9.57723285543549	6.60750181736246	8.15844337664528	8.42254984106829
ENSMUSG00000000673.8	Haao	protein_coding	6.63269721979353	1.21679832847263	0	0	4.47200237602792	7.47066316828169
ENSMUSG00000000682.7	Cd52	protein_coding	4.8848579930061	4.38298184751239	5.17775679892678	5.34649634001139	5.2771661919341	4.58760734990134
ENSMUSG00000000686.11	Abhd15	protein_coding	6.51843107497844	7.6122978107243	3.39402316100842	7.269932426952	7.97512989121566	8.54056804220142
ENSMUSG00000000690.5	Hoxb6	protein_coding	0	0	7.57930413679628	5.52665961963327	0.942168732963459	0
ENSMUSG00000000693.10	Loxl3	protein_coding	9.14473351907187	8.34631118412242	9.19244742714447	9.39053285993491	9.09644835973494	8.55423882355803
ENSMUSG00000000708.14	Kat2b	protein_coding	6.21028074410087	4.55539627722579	9.13013395804885	7.51015076930153	8.78002549606501	8.91368495724533
ENSMUSG00000000711.3	Rab5b	protein_coding	7.19224677781678	4.18712975116875	7.57930413679628	6.00311700307415	7.65727090551095	6.89335155195876
ENSMUSG00000000730.13	Dnmt3l	protein_coding	2.37791278063223	0	3.51899631983627	0	0	0
ENSMUSG00000000731.15	Aire	protein_coding	5.14658616474401	0	0	0	0	0
ENSMUSG00000000732.9	Icosl	protein_coding	0	6.44426475354944	1.53728829139147	4.61184603269735	1.50732725783959	0
ENSMUSG00000000738.18	Spg7	protein_coding	9.54892869949059	8.87184074982164	10.4087265393157	9.68896260439822	10.2028188575075	9.99346102999945
ENSMUSG00000000740.12	Rpl13	protein_coding	9.8167547144404	9.70158797475715	9.85721884189066	9.86812294828978	9.52412779100238	9.81474879244983
ENSMUSG00000000743.9	Chmp1a	protein_coding	10.2714690000125	10.037783727354	9.62320208137048	10.6959543491102	10.4622610421299	10.6761690544587
ENSMUSG00000000751.13	Rpa1	protein_coding	11.1513662119914	11.1149679976907	11.5613572415592	11.3777157172472	11.7985798573466	11.1405378714481
ENSMUSG00000000753.15	Serpinf1	protein_coding	10.521016502837	9.54671517523963	10.9384485413519	10.5272161957584	10.6925622515681	10.448966260607
ENSMUSG00000000759.14	Tubgcp3	protein_coding	9.83808508890021	10.0647926752903	8.46724217387405	8.88763555146509	10.4298628059276	9.01849109383054
ENSMUSG00000000766.18	Oprm1	protein_coding	0.879367320561294	1.86734559122872	0	0	0	0
ENSMUSG00000000776.12	Polr3d	protein_coding	8.23230540536133	8.15178223267023	9.93778493125683	9.30465760742803	8.72767962238695	8.71805522313411
ENSMUSG00000000782.15	Tcf7	protein_coding	0.879367320561294	0	1.53728829139147	0	0	0
ENSMUSG00000000787.12	Ddx3x	protein_coding	11.0736947433532	11.3313479893547	11.5936873793692	9.89979824811	10.9494138044408	10.3977561996051
ENSMUSG00000000791.9	Il12rb1	protein_coding	0	0	9.61096913313456	5.10321087902951	0	3.54048736857995
ENSMUSG00000000804.14	Usp32	protein_coding	6.78324568287417	6.68609921659804	4.884464357895	6.87473667972036	7.62396395441068	8.39622449913744
ENSMUSG00000000811.13	Txnrd3	protein_coding	8.68492021776168	10.1861917409179	10.5861418329815	7.89067833867333	8.30434556011307	8.4557058405288
ENSMUSG00000000823.16	Zfp512b	protein_coding	8.78716277649181	10.1293297411048	8.16174992191713	8.02163262292815	8.78304630848186	7.05593387321501
ENSMUSG00000000826.16	Dnajc5	protein_coding	10.5374091612521	10.1746666509853	7.73556960120046	9.10408576585395	9.58770184668782	9.15932420852711
ENSMUSG00000000827.18	Tpd52l2	protein_coding	11.5118412518025	10.4424443185056	10.763185984194	11.5468738947523	10.9944171895164	11.4378880361179
ENSMUSG00000000838.17	Fmr1	protein_coding	9.42577598256619	9.72209230807102	9.63533217509728	9.57415639529792	9.95483888562965	9.91616416093723
ENSMUSG00000000861.15	Bcl11a	protein_coding	10.9796555749441	10.1911030194268	10.563649189583	10.8533515492935	11.017044763651	11.096252218589
ENSMUSG00000000869.12	Il4	protein_coding	6.09096924790691	7.26016567837821	7.32920152430039	5.43938849563964	6.42240337235373	6.76990025211436
ENSMUSG00000000876.11	Pxmp4	protein_coding	10.166827864073	9.2748431722551	10.3521046983979	9.43820698690812	9.71019394849701	9.2690913340663
ENSMUSG00000000881.12	Dlg3	protein_coding	8.25230476480641	9.64305324967945	9.2180215611638	9.74766024351646	10.0100263842862	6.63488827663615
ENSMUSG00000000884.16	Gnb1l	protein_coding	8.15792130986583	1.21679832847263	8.7922294140162	8.7939964705776	9.05456284976909	7.568213468501
ENSMUSG00000000901.16	Mmp11	protein_coding	7.73748941297176	7.4900962923962	8.37517968759127	8.50618835250054	8.50428618954811	7.26157951804697
ENSMUSG00000000902.13	Smarcb1	protein_coding	11.3907601975606	12.0868036587449	11.711313111157	11.9037682899147	11.5481839702993	12.0042755204211
ENSMUSG00000000915.15	Hip1r	protein_coding	9.10569196249471	8.68950297175026	10.2810879506453	9.25013927901323	8.55110938143383	9.71329799091142
ENSMUSG00000000916.15	Nsun5	protein_coding	10.0065108350094	8.93955633823597	10.4495353346766	9.39440530419775	9.40760986079718	9.97452159283656
ENSMUSG00000000934.8	Top1mt	protein_coding	7.52376510468769	9.35580436527009	5.60175916987619	5.98268439824766	9.02169160809551	6.03783399418872
ENSMUSG00000000938.11	Hoxa10	protein_coding	9.43280332572251	10.0558457573763	8.13758775999202	8.79106182842957	9.40760986079718	9.72543266157704
ENSMUSG00000000942.10	Hoxa4	protein_coding	6.21028074410087	0	7.19515123497738	6.77132173162743	0.942168732963459	5.04032833208773
ENSMUSG00000000957.9	Mmp14	protein_coding	7.08034794531878	7.18337790918609	0	0	7.28352943487941	7.90871373195287
ENSMUSG00000000958.9	Slc7a7	protein_coding	6.51843107497844	7.27257548889187	7.86482432782805	6.87473667972036	6.91628407523438	4.00605167257303
ENSMUSG00000000959.6	Oxa1l	protein_coding	9.30841770186023	10.9567064245471	9.20412826258701	9.94670366086786	9.96285324579378	9.6856159476642
ENSMUSG00000000976.13	Heatr6	protein_coding	9.08353681603162	8.30462138092348	5.76207135934555	7.17407100047112	8.75254971942024	8.66233721611926
ENSMUSG00000000982.5	Ccl3	protein_coding	6.43689434365049	0	4.57469568141572	0	5.99222871770741	0
ENSMUSG00000000983.13	Wfdc18	protein_coding	0	0	0	0	4.47200237602792	0
ENSMUSG00000001014.6	Icam4	protein_coding	9.71522141128036	8.15178223267023	9.05729965221537	9.61621512380328	9.61168777318213	10.3397361416632
ENSMUSG00000001016.12	Ilf2	protein_coding	11.8037447496354	11.562425799883	12.0347914004147	11.7970126586927	11.8426789718212	11.9696249443361
ENSMUSG00000001017.15	Chtop	protein_coding	10.7471498289974	10.3576182545519	10.8929843397947	11.0079471492168	10.8434335086022	10.7633501584049
ENSMUSG00000001018.15	Snapin	protein_coding	10.80989484798	12.0115254555144	10.6179273244883	11.2180912823504	11.3932227559974	10.8434756409897
ENSMUSG00000001020.8	S100a4	protein_coding	6.35047190079855	5.78911455589144	4.93019362406238	5.06484792035152	5.55675807275852	4.35746769853656
ENSMUSG00000001021.12	S100a3	protein_coding	0	0	0	0	0	2.18435544051416
ENSMUSG00000001023.10	S100a5	protein_coding	3.231998192876	0	0	4.18090945789765	2.48724764333176	0
ENSMUSG00000001025.8	S100a6	protein_coding	8.6819740838069	8.55373613942084	9.0979379689772	9.17108079172431	8.63040107941225	8.99612822257589
ENSMUSG00000001029.15	Icam2	protein_coding	10.9748489724792	10.8133033056152	10.1041216523702	10.5977689100842	10.4985493220983	10.9410090543034
ENSMUSG00000001034.17	Mapk7	protein_coding	8.33715028717539	0	0	6.78318522055247	8.94284844188648	6.13200336204406
ENSMUSG00000001036.17	Epn2	protein_coding	0.879367320561294	0	3.93249896750516	0	0	0
ENSMUSG00000001039.12	B9d1	protein_coding	5.63502784691856	7.7694129930276	6.0582236244492	6.91842208561051	4.8400821466941	5.66201501946763
ENSMUSG00000001052.15	Sec24b	protein_coding	9.81943832198279	9.86005741790857	0	8.16453923744039	8.67336272283854	8.50229140425774
ENSMUSG00000001053.15	N4bp3	protein_coding	0.879367320561294	8.65199844371579	0	5.06484792035152	7.31726140054356	7.32674993147791
ENSMUSG00000001054.9	Rmnd5b	protein_coding	8.94048376091945	9.8013140639662	10.4748284805875	9.89707131560422	9.63862067165661	10.1298091203088
ENSMUSG00000001056.3	Nhp2	protein_coding	11.2496520166811	11.5662111528306	11.5449163612683	12.1807098599424	11.1976860370387	11.6943682203885
ENSMUSG00000001062.18	Vps9d1	protein_coding	7.88312683359313	5.5653112553105	0	7.2614762381311	7.99610840987859	6.42770139674774
ENSMUSG00000001065.15	Zfp276	protein_coding	6.21028074410087	9.23100364856378	4.17969887565165	0	7.7466362442555	8.35386040958052
ENSMUSG00000001076.6	C1ql4	protein_coding	3.231998192876	0	0	0	0	0
ENSMUSG00000001082.12	Mfsd10	protein_coding	11.0641094104347	11.3556109193566	11.1752491874741	11.2043700889916	11.3793175622214	10.9833099286211
ENSMUSG00000001089.14	Luzp1	protein_coding	8.50990607672719	8.29856611883757	8.50927823622089	6.58056213278895	8.29591082643044	7.86001113861066
ENSMUSG00000001095.5	Slc13a2	protein_coding	0	6.72273868060337	0	0.927500170444784	0	0
ENSMUSG00000001098.15	Kctd10	protein_coding	10.3440876064448	9.8435162467592	10.2351437636934	9.52907439529979	10.5807008070201	10.2946366081215
ENSMUSG00000001100.10	Poldip2	protein_coding	10.4741006625594	10.1730126679067	11.1929435811005	10.6432285790494	10.8528083158847	10.6901673934578
ENSMUSG00000001103.7	Sebox	protein_coding	0	0	3.74051188306633	0	0	0
ENSMUSG00000001105.15	Ift20	protein_coding	10.2457622479501	10.4341826610012	9.63705674989244	10.7693622062384	10.5988146778513	10.8573269831353
ENSMUSG00000001120.15	Pcbp3	protein_coding	9.04736531463247	9.65020410868627	9.36261967618869	9.0560001887758	8.69917853159854	9.24189466646993
ENSMUSG00000001123.15	Lgals9	protein_coding	13.8845660219449	13.4878408717632	13.668935568751	14.0529127069094	13.5607516703171	13.8427884545284
ENSMUSG00000001127.12	Araf	protein_coding	10.7114764310596	10.7691001313761	10.5735891825261	10.7878812607736	10.7430751655882	10.5264328989585
ENSMUSG00000001128.7	Cfp	protein_coding	5.88093573731343	0	0	0	0.942168732963459	0
ENSMUSG00000001134.9	Uxt	protein_coding	7.64973960032654	7.74290107058251	8.33749300543246	7.60008522978641	7.22253144526302	7.4778540691243
ENSMUSG00000001138.13	Cnnm3	protein_coding	2.37791278063223	0	3.74051188306633	6.58056213278895	7.61720928656785	7.24481630727236
ENSMUSG00000001143.13	Lman2l	protein_coding	9.22181320804525	0	8.69623851173874	9.12754059385099	9.73692336273719	8.41881836062429
ENSMUSG00000001150.7	Mcm3ap	protein_coding	7.78219461144306	8.15848450147362	0.964392848999641	3.18868535126569	7.36642512127382	7.65958342715211
ENSMUSG00000001151.10	Pcnt	protein_coding	7.51716813922976	6.97136545984536	7.82301302758683	8.03161295848063	7.4675253234663	8.16184515553499
ENSMUSG00000001156.9	Mxd1	protein_coding	8.46262152620571	8.50197566154949	7.49812934792734	8.87660379352148	7.7466362442555	8.47020073847464
ENSMUSG00000001157.13	Gmcl1	protein_coding	10.5061021478388	10.0176507745694	8.60049116714654	9.91065472502669	10.2657184968688	10.2354089745325
ENSMUSG00000001158.13	Snrnp27	protein_coding	10.5333284256178	10.7492576720663	9.43973854006239	10.5112561213181	10.1120449919348	10.1602985957469
ENSMUSG00000001166.17	Oas1c	protein_coding	7.74879625315768	0	8.12780843839449	7.18305370144029	6.55555326492806	7.3582634136756
ENSMUSG00000001173.15	Ocrl	protein_coding	9.93407062918504	8.30462138092348	9.06500704377154	9.27135237460116	10.1593086543589	9.35751349176029
ENSMUSG00000001175.14	Calm1	protein_coding	13.4459025490271	14.0793987967042	13.7730856090451	13.8377261403473	13.2868089078012	13.8234256326611
ENSMUSG00000001211.15	Agpat3	protein_coding	9.4861348082868	6.72273868060337	10.0007557851291	8.31921170936811	9.18132542207709	8.39622449913744
ENSMUSG00000001225.12	Slc26a3	protein_coding	0	0	2.2645270370427	0	0	0
ENSMUSG00000001227.11	Sema6b	protein_coding	3.46921144992648	0	0	6.17504990977369	0	0
ENSMUSG00000001228.14	Uhrf1	protein_coding	9.48444485834375	10.4843917815552	11.3863174826001	9.68264266729844	9.51870129895104	9.46455006278953
ENSMUSG00000001229.7	Dpp9	protein_coding	7.44948427596404	9.57954787035853	9.50162882005725	7.20967102606544	10.3363091001091	7.65324547390474
ENSMUSG00000001240.13	Ramp2	protein_coding	4.21962828165363	0	8.45946589765035	0	0	0
ENSMUSG00000001247.16	Lsr	protein_coding	7.90855471004993	7.60250052392227	0	6.96082346487793	6.95964885832959	7.51328057209684
ENSMUSG00000001248.15	Gramd1a	protein_coding	11.1417488900854	11.1149679976907	11.022655908199	10.0521951378569	10.8178865989041	11.1719126605098
ENSMUSG00000001249.14	Hpn	protein_coding	0	0	9.21340531167824	7.62666612714478	0	0
ENSMUSG00000001270.9	Ckb	protein_coding	0	0	6.33814524393267	5.87594120827962	5.52823709195342	5.04032833208773
ENSMUSG00000001280.12	Sp1	protein_coding	7.32659123978334	5.68154834838481	7.82906077251046	8.31513178683257	8.90174989702881	8.96831653216102
ENSMUSG00000001281.9	Itgb7	protein_coding	3.76484781768119	0	0	7.30327007998979	6.15030574534018	7.43416100261062
ENSMUSG00000001285.12	Myg1	protein_coding	10.0437080073145	10.5251539715768	9.10293820584551	10.0174628612934	10.0951299841455	9.53173597077948
ENSMUSG00000001288.14	Rarg	protein_coding	6.49176092772327	1.21679832847263	8.68627857664933	0.927500170444784	4.41082393168411	3.16619846775817
ENSMUSG00000001289.12	Pfdn5	protein_coding	10.1980970623193	10.0102594777565	9.89950179659527	9.8943392189819	9.73067849632795	10.0084355759062
ENSMUSG00000001300.16	Efnb2	protein_coding	0.879367320561294	0	1.94625419978157	0	3.06545435071178	0
ENSMUSG00000001305.5	Rrp15	protein_coding	10.9388968954645	11.2156084644879	10.5166472440261	11.0255327174349	10.6584252896907	10.8497252073014
ENSMUSG00000001313.12	Rnd2	protein_coding	4.66377062415465	7.15684608648617	0.964392848999641	7.02217670753299	6.16890095909545	7.66589365865983
ENSMUSG00000001323.17	Srr	protein_coding	9.57457184201719	8.49139693044032	9.64907139334052	9.07783724532987	9.18817816760917	9.45547223453131
ENSMUSG00000001333.9	Sync	protein_coding	6.4228453500408	0	7.18575567438015	5.10321087902951	5.13308400709385	0
ENSMUSG00000001334.9	Fndc5	protein_coding	0	0	7.05769571277782	0	0	0
ENSMUSG00000001348.15	Acp5	protein_coding	6.16035038544682	0	0.964392848999641	0	0	4.41853480882044
ENSMUSG00000001366.14	Fbxo9	protein_coding	11.8582654239079	11.3328301430754	11.2849148751376	11.0967806101699	11.7706978051231	10.953314236577
ENSMUSG00000001376.17	Vps50	protein_coding	9.46914556130682	10.5121302913427	7.17629852381079	9.21115151003453	9.71494703323792	7.31876281688997
ENSMUSG00000001380.6	Hars	protein_coding	10.7450341205586	11.0667935532046	11.0113979953681	11.0173946393892	11.2240441730965	11.1790995363191
ENSMUSG00000001383.8	Zmat2	protein_coding	10.3015324755587	10.8448100646779	10.3447362127701	10.8370825767305	9.69102344992088	10.1217981217935
ENSMUSG00000001403.13	Ube2c	protein_coding	12.2575420462852	12.4495440325599	8.09304915389688	12.0031656528521	9.92506601690107	12.01667220496
ENSMUSG00000001415.10	Smg5	protein_coding	7.20050535010866	6.01271520508499	2.74576505526938	7.2529701919685	7.61042284468854	8.27349535986019
ENSMUSG00000001416.13	Cct3	protein_coding	12.9620678996119	13.2101218563636	13.5736613583026	12.9445988346827	13.006380346864	13.1185096366505
ENSMUSG00000001418.13	Glmp	protein_coding	10.6697028063476	9.0696990237607	11.1639294409582	10.5927218951638	10.7109195782537	10.4526206712984
ENSMUSG00000001419.17	Mef2d	protein_coding	8.69372269283914	10.0396001402495	8.76724982897968	8.0611462792773	9.01142483071989	9.80334547460193
ENSMUSG00000001420.13	Tmem79	protein_coding	3.76484781768119	4.07823744819335	4.10191198866402	3.03840455726732	3.35249645100318	4.22698501172912
ENSMUSG00000001424.14	Snd1	protein_coding	10.8899488074811	10.0948037448846	10.7141960912432	9.70152002389293	11.3758202212861	10.5573098568919
ENSMUSG00000001435.15	Col18a1	protein_coding	7.18394065779017	0	4.10191198866402	3.66967394404429	0	4.73892811220584
ENSMUSG00000001436.15	Slc19a1	protein_coding	11.4846252430901	10.615606728813	11.1847131966317	10.7006534084084	10.7069486775719	9.96815278933598
ENSMUSG00000001440.5	Kpnb1	protein_coding	10.166827864073	10.5873238359804	10.1115835550149	9.75971909098428	9.71652792129767	9.80620476523855
ENSMUSG00000001441.13	Npepps	protein_coding	9.37012139942582	6.07071484485593	2.74576505526938	7.269932426952	7.55495048349788	8.23156923285638
